article,available_sizes,beautyDiscount,brandName,brand_route,brand_title,colection,discount,discountId,hasVariantPrice,id,image,image_count,images,item,line,mannequins,maxPrice,maxPriceOld,minPrice,minPriceOld,model,monoBrand,newIn,outfit,price,priceInStore,priceOld,route,season,sizeTable_name,sizeTable_show,sizeTable_title,title,variant_count,warehouse
F0365,"M, S",,Roland Mouret,/az/brands/rolandmouret,Roland Mouret,woman,50,,False,148421,148421-345387_1621163827918.5179458p511.JPG,4,"148421-345387_1621163827918.5179458p511.JPG, 148421-345388_1621163832038.5179458p103.JPG, 148421-345389_1621163837240.5179458p526.JPG, 148421-345390_1621163841690.5179458p636.JPG",top,Main,,449,898,449,898,S0766,False,False,148421-345388_1621163832038.5179458p103.JPG,449,False,898,/az/products/aciq-ciyinli-top-148421,2019-20,xl,False,XL,Açıq çiyinli top,2,Premium
BB801,42,,Antonio Berardi,/az/brands/antonioberardi,Antonio Berardi,woman,50,,False,148420,148420-344928_1620469289709.5179448p715.JPG,4,"148420-344928_1620469289709.5179448p715.JPG, 148420-344929_1620469294290.5179448p406.jpg, 148420-344930_1620469298331.5179448p253.JPG, 148420-344931_1620469302756.5179448p784.JPG",sweater,,,444,888,444,888,ABPB605460,False,False,148420-344929_1620469294290.5179448p406.jpg,444,False,888,/az/products/applikasiya-detalli-sviter-148420,2019-20,it,False,IT,Applikasiya detallı sviter,1,Premium
D04,42,,Antonio Marras,/az/brands/antoniomarras,Antonio Marras,woman,50,,False,148417,148417-345374_1621162836384.5179418p268.JPG,4,"148417-345374_1621162836384.5179418p268.JPG, 148417-345375_1621162840442.5179418p291.JPG, 148417-345376_1621162844825.5179418p992.JPG, 148417-345377_1621162849593.5179418p310.JPG",dress,Pre,,420,840,420,840,LB5024,False,False,148417-345375_1621162840442.5179418p291.JPG,420,False,840,/az/products/damali-asimmetrik-don-148417,2019-20,it,False,IT,Damalı asimmetrik don,1,Premium
ETHELINE,S,,Erdem,/az/brands/erdem,Erdem,woman,50,,False,148413,148413-345071_1621143439275.5179378p826.JPG,4,"148413-345071_1621143439275.5179378p826.JPG, 148413-345072_1621143443447.5179378p692.JPG, 148413-345073_1621143448145.5179378p187.JPG, 148413-345074_1621143452747.5179378p137.JPG",dress,,,424,848,424,848,21174LTLJ,False,False,148413-345072_1621143443447.5179378p692.JPG,424,False,848,/az/products/gul-printli-maksi-don-148413,2019-20,xl,False,XL,Gül printli maksi don,1,Premium
ETHELINE,M,,Erdem,/az/brands/erdem,Erdem,woman,50,,False,148410,148410-343783_1620041812407.5179348p919.JPG,4,"148410-343783_1620041812407.5179348p919.JPG, 148410-343784_1620041816647.5179348p786.JPG, 148410-343785_1620041820799.5179348p742.JPG, 148410-343786_1620041825219.5179348p346.JPG",dress,,,405,810,405,810,21174ETPJ,False,False,148410-343784_1620041816647.5179348p786.JPG,405,False,810,/az/products/gul-printli-maksi-don-148410,2019-20,xl,False,XL,Gül printli maksi don,1,Premium
SILK RUFFLE,36,,Peter Pilotto,/az/brands/peterpilotto,Peter Pilotto,woman,50,,False,148409,148409-345063_1621142988241.5179338p285.JPG,4,"148409-345063_1621142988241.5179338p285.JPG, 148409-345064_1621142992725.5179338p425.JPG, 148409-345065_1621142997450.5179338p864.JPG, 148409-345066_1621143002019.5179338p27.JPG",blouse,,,401.5,803,401.5,803,TP01 PF19,False,False,148409-345064_1621142992725.5179338p425.JPG,401.5,False,803,/az/products/volanlarla-bluz-148409,2019-20,it,False,IT,Volanlarla bluz,1,Premium
EVERETT,S,,Erdem,/az/brands/erdem,Erdem,woman,50,,False,148404,148404-343779_1620040534512.5179288p953.JPG,4,"148404-343779_1620040534512.5179288p953.JPG, 148404-343780_1620040538874.5179288p542.JPG, 148404-343781_1620040543468.5179288p337.JPG, 148404-343782_1620040547792.5179288p563.JPG",trousers,,,386,772,386,772,6166NLTS,False,False,148404-343780_1620040538874.5179288p542.JPG,386,False,772,/az/products/zolaqli-enli-bicimli-salvar-148404,2019-20,xl,False,XL,Zolaqlı enli biçimli şalvar,1,Premium
W0026,38,,Isola Marras,/az/brands/isolamarras,Isola Marras,woman,50,,False,148402,148402-343771_1620039396275.5179268p124.JPG,4,"148402-343771_1620039396275.5179268p124.JPG, 148402-343772_1620039400368.5179268p739.JPG, 148402-343773_1620039404889.5179268p76.JPG, 148402-343774_1620039409167.5179268p79.JPG",dress,Pre,,379,758,379,758,HI7420,False,False,148402-343772_1620039400368.5179268p739.JPG,379,False,758,/az/products/damali-printli-midi-don-148402,2019-20,it,False,IT,Damalı printli midi don,1,Premium
ALICE,40,,Fontana Couture,/az/brands/fontanacouture,Fontana Couture,woman,50,,False,148401,148401-345350_1621161238005.5179258p566.JPG,4,"148401-345350_1621161238005.5179258p566.JPG, 148401-345351_1621161243062.5179258p625.JPG, 148401-345352_1621161247397.5179258p285.JPG, 148401-345353_1621161251792.5179258p643.JPG",blouse,,,379,758,379,758,I2003151,False,False,148401-345351_1621161243062.5179258p625.JPG,379,False,758,/az/products/printli-koynek-148401,2019-20,it,False,IT,Printli köynək,1,Premium
RP211500,42,,Rochas,/az/brands/rochas,Rochas,woman,50,,False,148400,148400-345344_1621161071557.5179248p753.JPG,4,"148400-345344_1621161071557.5179248p753.JPG, 148400-345345_1621161075779.5179248p385.JPG, 148400-345346_1621161080780.5179248p824.JPG, 148400-345347_1621161085193.5179248p711.JPG",skirt,Main,,378,756,378,756,ROWP356027,False,False,148400-345345_1621161075779.5179248p385.JPG,378,False,756,/az/products/buzmeli-dizaynli-etek-148400,2019-20,it,False,IT,Büzməli dizaynlı ətək,1,Premium
RP211450,40,,Rochas,/az/brands/rochas,Rochas,woman,50,,False,148397,148397-345338_1621160554200.5179218p473.JPG,4,"148397-345338_1621160554200.5179218p473.JPG, 148397-345339_1621160558452.5179218p26.JPG, 148397-345340_1621160562838.5179218p906.JPG, 148397-345341_1621160567286.5179218p731.JPG",skirt,pre,,365.5,731,365.5,731,ROPP350108,False,False,148397-345339_1621160558452.5179218p26.JPG,365.5,False,731,/az/products/duyme-dizaynli-midi-etek-148397,2019-20,it,False,IT,Düymə dizaynlı midi ətək,1,Premium
PRINTED CREPE,"35.5, 36",,Peter Pilotto,/az/brands/peterpilotto,Peter Pilotto,woman,50,,False,148394,148394-345016_1620477458604.5179188p898.JPG,4,"148394-345016_1620477458604.5179188p898.JPG, 148394-345017_1620477462996.5179188p214.JPG, 148394-345018_1620477467137.5179188p20.JPG, 148394-345019_1620477471210.5179188p600.JPG",trousers,,,351,702,351,702,TR15 PF19,False,False,148394-345017_1620477462996.5179188p214.JPG,351,False,702,/az/products/printli-salvar-148394,2019-20,it,False,IT,Printli şalvar,2,Premium
AUSTEN,S,,Erdem,/az/brands/erdem,Erdem,woman,50,,False,148393,148393-343759_1620037466184.5179178p140.JPG,4,"148393-343759_1620037466184.5179178p140.JPG, 148393-343760_1620037470536.5179178p731.JPG, 148393-343761_1620037474744.5179178p24.JPG, 148393-343762_1620037479200.5179178p531.JPG",top,,,331,662,331,662,5842NGDS,False,False,148393-343760_1620037470536.5179178p731.JPG,331,False,662,/az/products/buzmeli-dizaynli-top-148393,2019-20,it,False,IT,Büzməli dizaynlı top,1,Premium
SERGE,"38, 40",,Altuzarra,/az/brands/altuzarra,Altuzarra,woman,50,,False,148388,148388-343755_1620031359794.5179128p569.JPG,4,"148388-343755_1620031359794.5179128p569.JPG, 148388-343756_1620031363982.5179128p137.jpg, 148388-343757_1620031368170.5179128p716.JPG, 148388-343758_1620031372330.5179128p406.JPG",pants,Main,,318.5,637,318.5,637,419-611 1064,False,False,148388-343756_1620031363982.5179128p137.jpg,318.5,False,637,/az/products/damali-printli-salvar-148388,2019-20,it,False,IT,Damalı printli şalvar,2,Premium
F0395,S,,Roland Mouret,/az/brands/rolandmouret,Roland Mouret,woman,50,,False,148387,148387-345307_1621154899157.5179118p487.JPG,4,"148387-345307_1621154899157.5179118p487.JPG, 148387-345308_1621154903945.5179118p721.JPG, 148387-345309_1621154908907.5179118p903.JPG, 148387-345310_1621154913907.5179118p589.JPG",top,Main,,315,630,315,630,K6329,False,False,148387-345308_1621154903945.5179118p721.JPG,315,False,630,/az/products/zerli-effektli-top-148387,2019-20,xl,False,XL,Zərli effektli top,1,Premium
1,40,,Nina Ricci,/az/brands/nina-ricci,Nina Ricci,woman,50,,False,148385,148385-343751_1620030404047.5179098p92.JPG,4,"148385-343751_1620030404047.5179098p92.JPG, 148385-343752_1620030408337.5179098p545.jpg, 148385-343753_1620030412901.5179098p721.JPG, 148385-343754_1620030417449.5179098p291.JPG",pants,Pre,,283.5,567,283.5,567,19ACPA004PL0327,False,False,148385-343752_1620030408337.5179098p545.jpg,283.5,False,567,/az/products/damali-printli-salvar-148385,2019-20,it,False,IT,Damalı printli şalvar,1,Premium
JL772,"S, XS",,Antonio Marras,/az/brands/antoniomarras,Antonio Marras,woman,50,,False,148383,148383-343747_1620029558216.5179078p715.JPG,4,"148383-343747_1620029558216.5179078p715.JPG, 148383-343748_1620029562714.5179078p262.JPG, 148383-343749_1620029566955.5179078p798.JPG, 148383-343750_1620029571452.5179078p181.JPG",knitwear,Pre,,274.5,549,274.5,549,1Q5809M,False,False,148383-343748_1620029562714.5179078p262.JPG,274.5,False,549,/az/products/bogazli-yaxa-dizaynli-sviter-148383,2019-20,xl,False,XL,Boğazlı yaxa dizaynlı sviter,2,Premium
5097,38,,Vivetta,/az/brands/vivetta,Vivetta,woman,50,,False,148381,148381-345290_1621153898093.5179058p752.JPG,4,"148381-345290_1621153898093.5179058p752.JPG, 148381-345291_1621153902234.5179058p990.JPG, 148381-345292_1621153906338.5179058p58.JPG, 148381-345293_1621153910405.5179058p294.JPG",blouse,Main,,264.5,529,264.5,529,G161,False,False,148381-345291_1621153902234.5179058p990.JPG,264.5,False,529,/az/products/kristallarla-bezekli-yaxa-blouse-148381,2019-20,it,False,IT,Kristallarla bəzəkli yaxa blouse,1,Premium
L0170,38,,Isola Marras,/az/brands/isolamarras,Isola Marras,woman,50,,False,148379,148379-345285_1621153460342.5179038p81.JPG,4,"148379-345285_1621153460342.5179038p81.JPG, 148379-345286_1621153464719.5179038p93.JPG, 148379-345287_1621153469585.5179038p936.JPG, 148379-345288_1621153474636.5179038p581.JPG",dress,Pre,,252,504,252,504,HI7425,False,False,148379-345286_1621153464719.5179038p93.JPG,252,False,504,/az/products/gul-printli-mini-don-148379,2019-20,it,False,IT,Gül printli mini don,1,Premium
7010,"M, S",,Vivetta,/az/brands/vivetta,Vivetta,woman,50,,False,148378,148378-345273_1621152833526.5179028p182.JPG,4,"148378-345273_1621152833526.5179028p182.JPG, 148378-345274_1621152838097.5179028p986.JPG, 148378-345275_1621152842265.5179028p972.JPG, 148378-345276_1621152846600.5179028p656.JPG",knitted blouse,,,234,468,234,468,A010,False,False,148378-345274_1621152838097.5179028p986.JPG,234,False,468,/az/products/zolaqli-dizaynli-sviter-148378,2019-20,xl,False,XL,Zolaqlı dizaynlı sviter,2,Premium
JL991,XS,,Antonio Marras,/az/brands/antoniomarras,Antonio Marras,woman,50,,False,148377,148377-345974_1621316861703.5179018p6.JPG,4,"148377-345974_1621316861703.5179018p6.JPG, 148377-345975_1621316866685.5179018p177.JPG, 148377-345976_1621316872301.5179018p205.JPG, 148377-345977_1621316877776.5179018p274.JPG",knitwear,Pre,,234,468,234,468,1Q5811M,False,False,148377-345975_1621316866685.5179018p177.JPG,234,False,468,/az/products/gul-dizaynli-sviter-148377,2019-20,xl,False,XL,Gül dizaynlı sviter,1,Premium
BB502,38,,Antonio Berardi,/az/brands/antonioberardi,Antonio Berardi,woman,50,,False,148376,148376-345262_1621152470188.5179008p978.JPG,4,"148376-345262_1621152470188.5179008p978.JPG, 148376-345263_1621152475091.5179008p963.JPG, 148376-345264_1621152479775.5179008p366.JPG, 148376-345265_1621152484089.5179008p358.JPG",trousers,,,229.5,459,229.5,459,ABPB1020,False,False,148376-345263_1621152475091.5179008p963.JPG,229.5,False,459,/az/products/klyos-bicimli-salvar-148376,2019-20,it,False,IT,Klyoş biçimli şalvar,1,Premium
2471,40,,Lorena Antoniazzi,/az/brands/lorenaantoniazzi,Lorena Antoniazzi,woman,50,,False,148374,148374-344984_1620474941271.5178988p586.JPG,4,"148374-344984_1620474941271.5178988p586.JPG, 148374-344985_1620474945382.5178988p699.JPG, 148374-344986_1620474950096.5178988p203.JPG, 148374-344987_1620474954632.5178988p947.JPG",knitwear,,,223,446,223,446,LP36A5,False,False,148374-344985_1620474945382.5178988p699.JPG,223,False,446,/az/products/bogazli-yaxa-dizaynli-sviter-148374,2019-20,it,False,IT,Boğazlı yaxa dizaynlı sviter,1,Premium
JL291,"L, S",,Antonio Marras,/az/brands/antoniomarras,Antonio Marras,woman,50,,False,148373,148373-343739_1620026968783.5178978p660.JPG,4,"148373-343739_1620026968783.5178978p660.JPG, 148373-343740_1620026973000.5178978p54.JPG, 148373-343741_1620026977414.5178978p295.JPG, 148373-343742_1620026982189.5178978p679.JPG",skirt,Pre,,217,434,217,434,1Q5436M,False,False,148373-343740_1620026973000.5178978p54.JPG,217,False,434,/az/products/dar-bicimli-toxunma-etek-148373,2019-20,xl,False,XL,Dar biçimli toxunma ətək,2,Premium
ARCADIA,L,,Erdem,/az/brands/erdem,Erdem,woman,50,,False,148372,148372-343735_1620026243599.5178968p993.JPG,4,"148372-343735_1620026243599.5178968p993.JPG, 148372-343736_1620026247806.5178968p693.JPG, 148372-343737_1620026252015.5178968p226.JPG, 148372-343738_1620026256338.5178968p774.JPG",top,,,211.5,423,211.5,423,5841LTLJ,False,False,148372-343736_1620026247806.5178968p693.JPG,211.5,False,423,/az/products/buzmeli-dizaynli-top-148372,2019-20,xl,False,XL,Büzməli dizaynlı top,1,Premium
5336,38,,Vivetta,/az/brands/vivetta,Vivetta,woman,50,,False,148368,148368-345244_1621151924257.5178928p996.JPG,4,"148368-345244_1621151924257.5178928p996.JPG, 148368-345245_1621151929064.5178928p599.JPG, 148368-345246_1621151935004.5178928p168.JPG, 148368-345247_1621151940343.5178928p2.JPG",pants,,,176.5,353,176.5,353,B021,False,False,148368-345245_1621151929064.5178928p599.JPG,176.5,False,353,/az/products/zolaqli-detalli-salvar-148368,2019-20,it,False,IT,Zolaqlı detallı şalvar,1,Premium
5113,36,,Vivetta,/az/brands/vivetta,Vivetta,woman,50,,False,148367,148367-345240_1621151839150.5178918p766.JPG,4,"148367-345240_1621151839150.5178918p766.JPG, 148367-345241_1621151843663.5178918p63.JPG, 148367-345242_1621151849385.5178918p6.JPG, 148367-345243_1621151854087.5178918p19.JPG",pants,,,174.5,349,174.5,349,B091,False,False,148367-345241_1621151843663.5178918p63.JPG,174.5,False,349,/az/products/kristallarla-bezekli-salvar-148367,2019-20,it,False,IT,Kristallarla bəzəkli şalvar,1,Premium
L0170,"38, 42",,Isola Marras,/az/brands/isolamarras,Isola Marras,woman,50,,False,148359,148359-344956_1620473097020.5178838p355.JPG,4,"148359-344956_1620473097020.5178838p355.JPG, 148359-344957_1620473101439.5178838p18.JPG, 148359-344958_1620473106677.5178838p711.JPG, 148359-344959_1620473110979.5178838p566.JPG",trousers,Pre,,113.5,227,113.5,227,HI7100,False,False,148359-344957_1620473101439.5178838p18.JPG,113.5,False,227,/az/products/elastik-bel-dizaynli-salvar-148359,2019-20,it,False,IT,Elastik bel dizaynlı şalvar,2,Premium
4632,40,,Vivetta,/az/brands/vivetta,Vivetta,woman,50,,False,148358,148358-344952_1620473000368.5178828p146.JPG,4,"148358-344952_1620473000368.5178828p146.JPG, 148358-344953_1620473005170.5178828p312.JPG, 148358-344954_1620473009594.5178828p87.JPG, 148358-344955_1620473013802.5178828p375.JPG",t-shirt,,,114,228,114,228,F041,False,False,148358-344953_1620473005170.5178828p312.JPG,114,False,228,/az/products/printli-t-shirt-148358,2019-20,it,False,IT,Printli t-shirt,1,Premium
4223149,"52, 54",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148245,148245-344904_1620459581242.5177608p451.JPG,4,"148245-344904_1620459581242.5177608p451.JPG, 148245-344905_1620459585591.5177608p890.JPG, 148245-344906_1620459590623.5177608p207.JPG, 148245-344907_1620459595043.5177608p551.JPG",dress,MR ELEGANTE 1,,326.5,653,326.5,653,DESIRE,False,False,148245-344905_1620459585591.5177608p890.JPG,326.5,False,653,/az/products/buzmeli-dizaynli-maksi-don-148245,2019-20,it,False,IT,Büzməli dizaynlı maksi don,2,Premium
2134019,"52, 46, 48, 50, 54",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148227,148227-347652_1622698701881.5177428p674.JPG,4,"148227-347652_1622698701881.5177428p674.JPG, 148227-347653_1622698706098.5177428p803.JPG, 148227-347654_1622698711732.5177428p264.JPG, 148227-347655_1622698717060.5177428p660.JPG",trouser,CAPSULE MR,,227.5,455,227.5,455,RAUL,False,False,148227-347653_1622698706098.5177428p803.JPG,227.5,False,455,/az/products/zolaqli-detalli-salvar-148227,2019-20,it,False,IT,Zolaqlı detallı şalvar,5,Premium
2363029,"M, S, L",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148219,148219-344848_1620390469091.5177348p312.JPG,4,"148219-344848_1620390469091.5177348p312.JPG, 148219-344849_1620390473718.5177348p56.JPG, 148219-344850_1620390478018.5177348p107.JPG, 148219-344851_1620390482205.5177348p827.JPG",knitwear,MARINA RINALD 1,,191.5,383,191.5,383,ALA,False,False,148219-344849_1620390473718.5177348p56.JPG,191.5,False,383,/az/products/zolaq-detalli-sviter-148219,2019-20,xl,False,XL,Zolaq detallı sviter,3,Premium
2364089,"M, S",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148218,148218-345958_1621315783611.5177338p821.JPG,4,"148218-345958_1621315783611.5177338p821.JPG, 148218-345959_1621315788046.5177338p11.JPG, 148218-345960_1621315792671.5177338p855.JPG, 148218-345961_1621315797422.5177338p35.JPG",knitwear,MARINA RINALD 2,,181,362,181,362,ALARE,False,False,148218-345959_1621315788046.5177338p11.JPG,181,False,362,/az/products/bogazli-yaxa-dizaynli-sviter-148218,2019-20,xl,False,XL,Boğazlı yaxa dizaynlı sviter,2,Premium
2134109,25,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148198,148198-347640_1622640722109.5177138p726.JPG,4,"148198-347640_1622640722109.5177138p726.JPG, 148198-347641_1622640726626.5177138p759.JPG, 148198-347642_1622640731582.5177138p0.JPG, 148198-347643_1622640736006.5177138p333.JPG",trouser,MARINA RINALD 2,,127,254,127,254,RECANATI,False,False,148198-347641_1622640726626.5177138p759.JPG,127,False,254,/az/products/hundurbel-salvar-148198,2019-20,it,False,IT,Hündürbel şalvar,1,Premium
3133129,"21, 19, 17",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148187,148187-348959_1623843431794.5177028p647.JPG,4,"148187-348959_1623843431794.5177028p647.JPG, 148187-348960_1623843435919.5177028p970.JPG, 148187-348961_1623843440060.5177028p688.JPG, 148187-348962_1623843444162.5177028p448.JPG",pants,Basic MR VOYAGE 1,,113.5,227,113.5,227,RICCO,False,False,148187-348960_1623843435919.5177028p970.JPG,113.5,False,227,/az/products/naxisli-qisaldilmis-salvar-148187,2019-20,it,False,IT,Naxışlı qısaldılmış şalvar,3,Premium
2364029,"S, L",,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148186,148186-344800_1620382504282.5177018p8.JPG,4,"148186-344800_1620382504282.5177018p8.JPG, 148186-344801_1620382508777.5177018p219.JPG, 148186-344802_1620382513621.5177018p664.JPG, 148186-344803_1620382518626.5177018p978.JPG",knitwear,CAPSULE MR,,121.5,243,121.5,243,ALIDA,False,False,148186-344801_1620382508777.5177018p219.JPG,121.5,False,243,/az/products/bogazli-yaxa-dizaynli-sviter-148186,2019-20,xl,False,XL,Boğazlı yaxa dizaynlı sviter,2,Premium
4134059,21,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148183,148183-347632_1622637410235.5176988p6.JPG,4,"148183-347632_1622637410235.5176988p6.JPG, 148183-347633_1622637414406.5176988p164.jpg, 148183-347634_1622637418670.5176988p555.JPG, 148183-347635_1622637423057.5176988p287.JPG",trouser,MR ELEGANTE 2,,121.5,243,121.5,243,RELATIVO,False,False,148183-347633_1622637414406.5176988p164.jpg,121.5,False,243,/az/products/enli-bicimli-salvar-148183,2019-20,it,False,IT,Enli biçimli şalvar,1,Premium
5943089,M,,Marina Rinaldi,/az/brands/marinarinaldi,Marina Rinaldi,woman,50,,False,148165,148165-345871_1621255796933.5176808p473.JPG,4,"148165-345871_1621255796933.5176808p473.JPG, 148165-345872_1621255801502.5176808p447.JPG, 148165-345873_1621255806769.5176808p640.JPG, 148165-345875_1621255811324.5176808p195.JPG",top,CAPSULE GYM,,99,198,99,198,ZAMBRONE,False,False,148165-345872_1621255801502.5176808p447.JPG,99,False,198,/az/products/printli-top-148165,2019-20,xl,False,XL,Printli top,1,Premium
